predictor1,predictor2,outcome
-0.961028441835763,-0.8649299889924968,2.2601763489189355
0.5006862121292341,-0.444143881468176,1.3581616572897706
1.3173034183618357,0.7546869770733361,0.6517306049010534
1.088984306240502,1.6189053082321279,3.021250742998865
1.6478861275674863,0.7624324355003365,3.432819917123313
-1.1111027960711835,-1.179620543713268,3.029262410125353
-1.2686759536316763,-1.9332408709677091,-3.9223290065174643
-0.23335808975765668,2.0450058434444944,8.387959305943216
0.6961573397720904,0.12380732938664446,2.606104689032279
-0.9975286041934865,1.1684197124800935,-5.940450637489259
-1.0170540435786588,1.8858227426084646,0.4795876979742153
0.15194448851212858,0.76493368187109545,0.9659914164863596
0.355816157878184,1.2670311680116455,7.344578961681131
-0.2172556348675337,-0.24408296829595202,-0.2436092174937048
1.309042604691041,0.05769505309155738,1.7869482619406305
-0.34765346279568005,1.038946073646731,0.662263423820804
-1.1176938590867018,-1.1702022220925323,4.091949180928294
-0.58831552629748185,0.15991562042052923,6.429864894820764
2.10103638387831,-1.3476634565315042,1.2278469759283845
-0.08345810156970232,-0.265525915571764,-3.957669619794978
0.10052680153911628,0.38627535492827514,3.5762394932823107
0.5719377934009876,-1.8604157100083243,-3.4156941761639503
1.759292519650313,0.2869906015410209,-2.169223417230618
0.627958903942155,0.6362219729453874,4.1287687825872155
0.5506446739390355,0.2803389834817046,-2.0949295687369918
-0.7915189353218421,-0.0801776779431848,-7.938289273091664
0.5343301340050477,-1.5614890499771623,-6.6171125398770325
-0.45574411465031894,-1.7401436643951145,-10.906975086272935
-0.8260473259764429,0.02232286262070691,1.265540524386089
-0.856257786897467,1.1492611693370491,-0.28706256815037556
0.3815343263889493,-1.1324642699334497,2.052501566611965
0.3655949131908301,-0.6646542679252261,0.11067126237153424
0.2140443589144739,-0.8907338065564964,-1.0016629127211396
-0.5055052438695667,-1.0576443934979527,-5.678421569351585
-0.9100843317128446,-1.0150658334387732,-4.068336806218514
-0.12568572863013294,-0.4542226028918945,-0.622535913430633
-1.9070496054125425,0.735999710997071,5.283967021928544
0.14216672123331728,0.4677790886215475,7.959975880020545
0.561861654436797,-0.1949380759123732,-1.8591792145532129
-0.955503103221596,-0.4152715006891981,-3.737930497682023
0.09366552855262678,-0.07298194270845915,-1.6823018328424906
-1.1270552955748174,-1.2186200444268591,3.5866758120543167
-2.067525406952121,0.49373322672304976,-0.23499466608055414
0.7253197076593563,0.20640351269871993,8.584120429474611
-0.4251232472268191,1.5093590007157396,2.380698388658977
-0.3012665233679847,0.8180232871115121,0.7513616877515372
-0.8893642305475763,0.9390674776510306,-0.2230604233572444
2.590221749537816,-0.7332873383432924,0.8827296125068567
1.3281391681127444,0.4878900943041273,3.3750577135387525
0.37075939951321846,0.47425173683716565,-0.466492343695206
